INDEX, TIME STAMP, TIME (ms), DEV 1 INPUT 1, DEV 1 INPUT 2, DEV 1 INPUT 3, DEV 1 INPUT 4,
35,11/7/2024 11:41:58,18000,0.01,0.001,0.00,-0.52,
36,11/7/2024 11:41:59,18500,0.01,0.001,0.00,-0.52,
37,11/7/2024 11:41:59,19000,0.01,0.001,0.00,-0.52,
38,11/7/2024 11:42:00,19500,0.01,0.001,0.00,-0.52,
39,11/7/2024 11:42:00,20000,0.01,0.001,0.00,-0.52,
40,11/7/2024 11:42:01,20500,0.01,0.001,0.00,-0.55,
41,11/7/2024 11:42:01,21000,0.01,0.001,0.00,-0.55,
42,11/7/2024 11:42:02,21500,0.01,0.001,0.00,-0.55,
43,11/7/2024 11:42:02,22000,0.01,0.001,0.00,-0.55,
44,11/7/2024 11:42:03,22500,0.01,0.001,0.00,-0.55,
45,11/7/2024 11:42:03,23000,0.01,0.001,0.00,-0.55,
46,11/7/2024 11:42:04,23500,0.01,0.001,0.00,-0.55,
47,11/7/2024 11:42:05,24000,0.01,0.001,0.00,-0.59,
48,11/7/2024 11:42:05,24500,0.01,0.001,0.00,-0.59,
49,11/7/2024 11:42:06,25000,0.01,0.001,0.00,-0.59,
50,11/7/2024 11:42:06,25500,0.01,0.001,0.00,-0.59,
51,11/7/2024 11:42:07,26000,0.01,0.001,0.00,-0.59,
52,11/7/2024 11:42:07,26500,0.01,0.001,0.00,-0.59,
53,11/7/2024 11:42:08,27000,0.01,0.001,0.00,-0.59,
54,11/7/2024 11:42:08,27500,0.01,0.001,0.00,-0.59,
55,11/7/2024 11:42:09,28000,0.01,0.001,0.00,-0.62,
56,11/7/2024 11:42:09,28500,0.01,0.001,0.00,-0.62,
57,11/7/2024 11:42:10,29000,0.01,0.001,0.00,-0.62,
58,11/7/2024 11:42:10,29500,0.01,0.001,0.00,-0.62,
59,11/7/2024 11:42:11,30000,0.01,0.001,0.00,-0.62,
60,11/7/2024 11:42:11,30500,0.01,0.001,0.00,-0.62,
61,11/7/2024 11:42:12,31000,0.01,0.001,0.00,-0.62,
62,11/7/2024 11:42:13,31500,0.01,0.001,0.00,-0.62,
63,11/7/2024 11:42:13,32000,0.01,0.001,0.00,-0.62,
64,11/7/2024 11:42:14,32500,0.01,0.001,0.00,-0.62,
65,11/7/2024 11:42:14,33000,0.01,0.001,0.00,-0.62,
66,11/7/2024 11:42:15,33500,0.01,0.001,0.00,-0.62,
67,11/7/2024 11:42:15,34000,0.01,0.001,0.00,-0.62,
68,11/7/2024 11:42:16,34500,0.01,0.001,0.00,-0.66,
69,11/7/2024 11:42:16,35000,0.01,0.001,0.00,-0.66,
70,11/7/2024 11:42:17,35500,0.01,0.001,0.00,-0.66,
71,11/7/2024 11:42:17,36000,0.01,0.001,0.00,-0.66,
72,11/7/2024 11:42:18,36500,0.01,0.001,0.00,-0.66,
73,11/7/2024 11:42:18,37000,0.01,0.001,0.00,-0.66,
74,11/7/2024 11:42:19,37500,0.01,0.001,0.00,-0.69,
75,11/7/2024 11:42:19,38000,0.01,0.001,0.00,-0.69,
76,11/7/2024 11:42:20,38500,0.01,0.001,0.00,-0.69,
77,11/7/2024 11:42:21,39000,0.01,0.001,0.00,-0.69,
78,11/7/2024 11:42:21,39500,0.01,0.001,0.00,-0.69,
79,11/7/2024 11:42:22,40000,0.01,0.001,0.00,-0.69,
80,11/7/2024 11:42:22,40500,0.01,0.001,0.00,-0.69,
81,11/7/2024 11:42:23,41000,0.01,0.001,0.00,-0.69,
82,11/7/2024 11:42:23,41500,0.01,0.001,0.00,-0.73,
83,11/7/2024 11:42:24,42000,0.01,0.001,0.00,-0.73,
84,11/7/2024 11:42:24,42500,0.01,0.001,0.00,-0.73,
85,11/7/2024 11:42:25,43000,0.01,0.001,0.00,-0.73,
86,11/7/2024 11:42:25,43500,0.01,0.001,0.00,-0.76,
87,11/7/2024 11:42:26,44000,0.01,0.001,0.00,-0.76,
88,11/7/2024 11:42:26,44500,0.01,0.001,0.00,-0.76,
89,11/7/2024 11:42:27,45000,0.01,0.001,0.00,-0.76,
90,11/7/2024 11:42:28,45500,0.01,0.001,0.00,-0.76,
91,11/7/2024 11:42:28,46000,0.01,0.001,0.00,-0.76,
92,11/7/2024 11:42:29,46500,0.01,0.001,0.00,-0.76,
93,11/7/2024 11:42:29,47000,0.01,0.001,0.00,-0.80,
94,11/7/2024 11:42:30,47500,0.01,0.001,0.00,-0.80,
95,11/7/2024 11:42:30,48000,0.01,0.001,0.00,-0.80,
96,11/7/2024 11:42:31,48500,0.01,0.001,0.00,-0.80,
97,11/7/2024 11:42:31,49000,0.01,0.001,0.00,-0.80,
98,11/7/2024 11:42:32,49500,0.01,0.001,0.00,-0.80,
99,11/7/2024 11:42:32,50000,0.01,0.001,0.00,-0.80,
100,11/7/2024 11:42:33,50500,0.01,0.001,0.00,-0.80,
101,11/7/2024 11:42:33,51000,0.01,0.001,0.00,-0.80,
102,11/7/2024 11:42:34,51500,0.01,0.001,0.00,-0.80,
103,11/7/2024 11:42:34,52000,0.01,0.001,0.00,-0.83,
104,11/7/2024 11:42:35,52500,0.01,0.001,0.00,-0.83,
105,11/7/2024 11:42:36,53000,0.01,0.001,0.00,-0.83,
106,11/7/2024 11:42:36,53500,0.01,0.001,0.00,-0.83,
107,11/7/2024 11:42:37,54000,0.01,0.001,0.00,-0.83,
108,11/7/2024 11:42:37,54500,0.01,0.001,0.00,-0.83,
109,11/7/2024 11:42:38,55000,0.01,0.001,0.00,-0.83,
110,11/7/2024 11:42:38,55500,0.01,0.001,0.00,-0.86,
111,11/7/2024 11:42:39,56000,0.01,0.001,0.00,-0.86,
112,11/7/2024 11:42:39,56500,0.01,0.001,0.00,-0.86,
113,11/7/2024 11:42:40,57000,0.01,0.000,0.00,-0.86,
114,11/7/2024 11:42:40,57500,0.01,0.000,0.00,-0.86,
115,11/7/2024 11:42:41,58000,0.01,0.000,0.00,-0.86,
116,11/7/2024 11:42:41,58500,0.01,0.000,0.00,-0.86,
117,11/7/2024 11:42:42,59000,0.01,0.001,0.00,-0.86,
118,11/7/2024 11:42:42,59500,0.01,0.001,0.00,-0.90,
119,11/7/2024 11:42:43,60000,0.01,0.001,0.00,-0.90,
120,11/7/2024 11:42:44,60500,0.01,0.001,0.00,-0.90,
121,11/7/2024 11:42:44,61000,0.01,0.001,0.00,-0.90,
122,11/7/2024 11:42:45,61500,0.01,0.001,0.00,-0.90,
123,11/7/2024 11:42:45,62000,0.01,0.001,0.00,-0.90,
124,11/7/2024 11:42:46,62500,0.01,0.001,0.00,-0.93,
125,11/7/2024 11:42:46,63000,0.01,0.001,0.00,-0.93,
126,11/7/2024 11:42:47,63500,0.01,0.001,0.00,-0.93,
127,11/7/2024 11:42:47,64000,0.01,0.001,0.00,-0.93,
128,11/7/2024 11:42:48,64500,0.01,0.001,0.00,-0.93,
129,11/7/2024 11:42:48,65000,0.01,0.001,0.00,-0.93,
130,11/7/2024 11:42:49,65500,0.01,0.001,0.00,-0.93,
131,11/7/2024 11:42:49,66000,0.01,0.001,0.00,-0.93,
132,11/7/2024 11:42:50,66500,0.01,0.001,0.00,-0.93,
133,11/7/2024 11:42:50,67000,0.01,0.000,0.00,-0.93,
134,11/7/2024 11:42:51,67500,0.01,0.001,0.00,-0.93,
135,11/7/2024 11:42:52,68000,0.01,0.001,0.00,-0.93,
136,11/7/2024 11:42:52,68500,0.01,0.001,0.00,-0.97,
137,11/7/2024 11:42:53,69000,0.01,0.001,0.00,-0.97,
138,11/7/2024 11:42:53,69500,0.01,0.001,0.00,-0.97,
139,11/7/2024 11:42:54,70000,0.01,0.001,0.00,-1.00,
140,11/7/2024 11:42:54,70500,0.01,0.001,0.00,-1.00,
141,11/7/2024 11:42:55,71000,0.01,0.001,0.00,-1.00,
142,11/7/2024 11:42:55,71500,0.01,0.001,0.00,-1.00,
143,11/7/2024 11:42:56,72000,0.01,0.001,0.00,-1.00,
144,11/7/2024 11:42:56,72500,0.01,0.001,0.00,-1.04,
145,11/7/2024 11:42:57,73000,0.01,0.001,0.00,-1.04,
146,11/7/2024 11:42:57,73500,0.01,0.001,0.00,-1.04,
147,11/7/2024 11:42:58,74000,0.01,0.001,0.00,-1.04,
148,11/7/2024 11:42:58,74500,0.01,0.001,0.00,-1.04,
149,11/7/2024 11:42:59,75000,0.01,0.001,0.00,-1.04,
150,11/7/2024 11:43:00,75500,0.01,0.001,0.00,-1.04,
151,11/7/2024 11:43:00,76000,0.01,0.001,0.00,-1.07,
152,11/7/2024 11:43:01,76500,0.01,0.001,0.00,-1.07,
153,11/7/2024 11:43:01,77000,0.01,0.001,0.00,-1.07,
154,11/7/2024 11:43:02,77500,0.01,0.001,0.00,-1.07,
155,11/7/2024 11:43:02,78000,0.01,0.001,0.00,-1.07,
156,11/7/2024 11:43:03,78500,0.01,0.001,0.00,-1.07,
157,11/7/2024 11:43:03,79000,0.01,0.001,0.00,-1.07,
158,11/7/2024 11:43:04,79500,0.01,0.001,0.00,-1.07,
159,11/7/2024 11:43:04,80000,0.01,0.001,0.00,-1.07,
160,11/7/2024 11:43:05,80500,0.01,0.001,0.00,-1.11,
161,11/7/2024 11:43:05,81000,0.01,0.001,0.00,-1.11,
162,11/7/2024 11:43:06,81500,0.01,0.001,0.00,-1.11,
163,11/7/2024 11:43:07,82000,0.01,0.001,0.00,-1.11,
164,11/7/2024 11:43:07,82500,0.01,0.001,0.00,-1.11,
165,11/7/2024 11:43:08,83000,0.01,0.001,0.00,-1.11,
166,11/7/2024 11:43:08,83500,0.01,0.001,0.00,-1.11,
167,11/7/2024 11:43:09,84000,0.01,0.001,0.00,-1.11,
168,11/7/2024 11:43:09,84500,0.01,0.001,0.00,-1.14,
169,11/7/2024 11:43:10,85000,0.01,0.001,0.00,-1.14,
170,11/7/2024 11:43:10,85500,0.01,0.001,0.00,-1.14,
171,11/7/2024 11:43:11,86000,0.01,0.001,0.00,-1.14,
172,11/7/2024 11:43:11,86500,0.01,0.001,0.00,-1.14,
173,11/7/2024 11:43:12,87000,0.01,0.001,0.00,-1.14,
174,11/7/2024 11:43:12,87500,0.01,0.001,0.00,-1.14,
175,11/7/2024 11:43:13,88000,0.01,0.001,0.00,-1.14,
176,11/7/2024 11:43:13,88500,0.01,0.001,0.00,-1.18,
177,11/7/2024 11:43:14,89000,0.01,0.001,0.00,-1.18,
178,11/7/2024 11:43:15,89500,0.01,0.001,0.00,-1.18,
179,11/7/2024 11:43:15,90000,0.01,0.001,0.00,-1.18,
180,11/7/2024 11:43:16,90500,0.01,0.001,0.00,-1.18,
181,11/7/2024 11:43:16,91000,0.01,0.001,0.00,-1.18,
182,11/7/2024 11:43:17,91500,0.01,0.001,0.00,-1.18,
183,11/7/2024 11:43:17,92000,0.01,0.001,0.00,-1.21,
184,11/7/2024 11:43:18,92500,0.01,0.001,0.00,-1.21,
185,11/7/2024 11:43:18,93000,0.01,0.001,0.00,-1.21,
186,11/7/2024 11:43:19,93500,0.01,0.001,0.00,-1.21,
187,11/7/2024 11:43:19,94000,0.01,0.001,0.00,-1.24,
188,11/7/2024 11:43:20,94500,0.01,0.001,0.00,-1.24,
189,11/7/2024 11:43:20,95000,0.01,0.001,0.00,-1.24,
190,11/7/2024 11:43:21,95500,0.01,0.001,0.00,-1.24,
191,11/7/2024 11:43:22,96000,0.01,0.001,0.00,-1.24,
192,11/7/2024 11:43:22,96500,0.01,0.001,0.00,-1.24,
193,11/7/2024 11:43:23,97000,0.01,0.001,0.00,-1.24,
194,11/7/2024 11:43:23,97500,0.01,0.001,0.00,-1.24,
195,11/7/2024 11:43:24,98000,0.01,0.001,0.00,-1.24,
196,11/7/2024 11:43:24,98500,0.01,0.001,0.00,-1.24,
197,11/7/2024 11:43:25,99000,0.01,0.001,0.00,-1.24,
198,11/7/2024 11:43:25,99500,0.01,0.001,0.00,-1.24,
199,11/7/2024 11:43:26,100000,0.01,0.001,0.00,-1.24,
200,11/7/2024 11:43:26,100500,0.01,0.001,0.00,-1.28,
201,11/7/2024 11:43:27,101000,0.01,0.001,0.00,-1.28,
202,11/7/2024 11:43:27,101500,0.01,0.001,0.00,-1.28,
203,11/7/2024 11:43:28,102000,0.01,0.001,0.00,-1.28,
204,11/7/2024 11:43:28,102500,0.01,0.001,0.00,-1.28,
205,11/7/2024 11:43:29,103000,0.01,0.001,0.00,-1.28,
206,11/7/2024 11:43:30,103500,0.01,0.001,0.00,-1.28,
207,11/7/2024 11:43:30,104000,0.01,0.001,0.00,-1.28,
208,11/7/2024 11:43:31,104500,0.02,0.004,0.00,-0.90,
209,11/7/2024 11:43:31,105000,0.04,0.008,0.00,-0.69,
210,11/7/2024 11:43:32,105500,0.07,0.012,0.00,-0.35,
211,11/7/2024 11:43:32,106000,0.06,0.017,0.00,-0.24,
212,11/7/2024 11:43:33,106500,0.06,0.022,0.00,-0.07,
213,11/7/2024 11:43:33,107000,0.07,0.026,0.00,0.10,
214,11/7/2024 11:43:34,107500,0.09,0.031,0.00,0.48,
215,11/7/2024 11:43:34,108000,0.10,0.035,0.00,0.76,
216,11/7/2024 11:43:35,108500,0.11,0.039,0.00,1.14,
217,11/7/2024 11:43:36,109000,0.12,0.043,0.00,1.49,
218,11/7/2024 11:43:36,109500,0.14,0.046,0.00,1.80,
219,11/7/2024 11:43:37,110000,0.15,0.050,0.00,2.28,
220,11/7/2024 11:43:37,110500,0.16,0.054,0.00,2.73,
221,11/7/2024 11:43:38,111000,0.18,0.057,0.00,3.25,
222,11/7/2024 11:43:38,111500,0.20,0.061,0.00,3.73,
223,11/7/2024 11:43:39,112000,0.22,0.066,0.00,4.32,
224,11/7/2024 11:43:39,112500,0.22,0.068,0.00,4.87,
225,11/7/2024 11:43:40,113000,0.26,0.071,0.00,5.53,
226,11/7/2024 11:43:40,113500,0.27,0.073,0.00,6.05,
227,11/7/2024 11:43:41,114000,0.27,0.073,0.00,6.05,
228,11/7/2024 11:43:41,114500,0.29,0.077,0.00,6.78,
229,11/7/2024 11:43:42,115000,0.31,0.080,0.00,7.43,
230,11/7/2024 11:43:42,115500,0.34,0.084,0.00,8.05,
231,11/7/2024 11:43:43,116000,0.34,0.088,0.00,8.68,
232,11/7/2024 11:43:44,116500,0.37,0.090,0.00,9.26,
233,11/7/2024 11:43:44,117000,0.40,0.094,0.00,9.89,
234,11/7/2024 11:43:45,117500,0.41,0.097,0.00,10.54,
235,11/7/2024 11:43:45,118000,0.43,0.100,0.00,11.17,
236,11/7/2024 11:43:46,118500,0.43,0.103,0.00,11.82,
237,11/7/2024 11:43:46,119000,0.46,0.107,0.00,12.48,
238,11/7/2024 11:43:47,119500,0.46,0.109,0.00,13.17,
239,11/7/2024 11:43:47,120000,0.50,0.112,0.00,13.72,
240,11/7/2024 11:43:48,120500,0.52,0.119,0.00,14.48,
241,11/7/2024 11:43:48,121000,0.54,0.121,0.00,15.18,
242,11/7/2024 11:43:49,121500,0.56,0.125,0.00,15.87,
243,11/7/2024 11:43:49,122000,0.57,0.128,0.00,16.52,
244,11/7/2024 11:43:50,122500,0.57,0.130,0.00,17.15,
245,11/7/2024 11:43:51,123000,0.60,0.137,0.00,17.91,
246,11/7/2024 11:43:51,123500,0.62,0.139,0.00,18.56,
247,11/7/2024 11:43:52,124000,0.63,0.142,0.00,19.25,
248,11/7/2024 11:43:52,124500,0.66,0.146,0.00,19.84,
249,11/7/2024 11:43:53,125000,0.67,0.149,0.00,20.53,
250,11/7/2024 11:43:53,125500,0.69,0.153,0.00,21.36,
251,11/7/2024 11:43:54,126000,0.70,0.157,0.00,21.85,
252,11/7/2024 11:43:54,126500,0.72,0.160,0.00,22.75,
253,11/7/2024 11:43:55,127000,0.75,0.164,0.00,23.44,
254,11/7/2024 11:43:55,127500,0.75,0.169,0.00,24.13,
255,11/7/2024 11:43:56,128000,0.77,0.171,0.00,24.82,
256,11/7/2024 11:43:56,128500,0.80,0.175,0.00,25.48,
257,11/7/2024 11:43:57,129000,0.81,0.179,0.00,26.17,
258,11/7/2024 11:43:57,129500,0.83,0.183,0.00,26.72,
259,11/7/2024 11:43:58,130000,0.85,0.187,0.00,27.55,
260,11/7/2024 11:43:59,130500,0.87,0.191,0.00,28.17,
261,11/7/2024 11:43:59,131000,0.88,0.194,0.00,28.76,
262,11/7/2024 11:44:00,131500,0.89,0.197,0.00,29.38,
263,11/7/2024 11:44:00,132000,0.91,0.201,0.00,30.18,
264,11/7/2024 11:44:01,132500,0.91,0.201,0.00,30.18,
265,11/7/2024 11:44:01,133000,0.93,0.206,0.00,30.83,
266,11/7/2024 11:44:02,133500,0.94,0.210,0.00,31.32,
267,11/7/2024 11:44:02,134000,0.97,0.214,0.00,32.11,
268,11/7/2024 11:44:03,134500,0.98,0.218,0.00,32.80,
269,11/7/2024 11:44:03,135000,1.00,0.222,0.00,33.43,
270,11/7/2024 11:44:04,135500,1.02,0.224,0.00,34.01,
271,11/7/2024 11:44:04,136000,1.02,0.228,0.00,34.64,
272,11/7/2024 11:44:05,136500,1.04,0.232,0.00,35.09,
273,11/7/2024 11:44:06,137000,1.06,0.238,0.00,35.81,
274,11/7/2024 11:44:06,137500,1.08,0.241,0.00,36.40,
275,11/7/2024 11:44:07,138000,1.10,0.245,0.00,37.54,
276,11/7/2024 11:44:07,138500,1.10,0.247,0.00,37.54,
277,11/7/2024 11:44:08,139000,1.11,0.251,0.00,38.13,
278,11/7/2024 11:44:08,139500,1.13,0.256,0.00,38.68,
279,11/7/2024 11:44:09,140000,1.16,0.260,0.00,39.27,
280,11/7/2024 11:44:09,140500,1.16,0.264,0.00,39.82,
281,11/7/2024 11:44:10,141000,1.18,0.268,0.00,40.41,
282,11/7/2024 11:44:10,141500,1.19,0.273,0.00,40.96,
283,11/7/2024 11:44:11,142000,1.21,0.276,0.00,41.52,
284,11/7/2024 11:44:11,142500,1.22,0.280,0.00,42.03,
285,11/7/2024 11:44:12,143000,1.25,0.283,0.00,42.59,
286,11/7/2024 11:44:13,143500,1.25,0.289,0.00,43.11,
287,11/7/2024 11:44:13,144000,1.26,0.294,0.00,43.66,
288,11/7/2024 11:44:14,144500,1.29,0.296,0.00,44.18,
289,11/7/2024 11:44:14,145000,1.29,0.301,0.00,44.52,
290,11/7/2024 11:44:15,145500,1.31,0.305,0.00,45.08,
291,11/7/2024 11:44:15,146000,1.32,0.309,0.00,45.70,
292,11/7/2024 11:44:16,146500,1.34,0.312,0.00,46.22,
293,11/7/2024 11:44:16,147000,1.36,0.316,0.00,46.70,
294,11/7/2024 11:44:17,147500,1.37,0.321,0.00,46.98,
295,11/7/2024 11:44:17,148000,1.39,0.325,0.00,47.67,
296,11/7/2024 11:44:18,148500,1.39,0.327,0.00,48.15,
297,11/7/2024 11:44:18,149000,1.41,0.331,0.00,48.64,
298,11/7/2024 11:44:19,149500,1.42,0.335,0.00,49.09,
299,11/7/2024 11:44:20,150000,1.44,0.340,0.00,49.54,
300,11/7/2024 11:44:20,150500,1.44,0.344,0.00,49.98,
301,11/7/2024 11:44:21,151000,1.44,0.344,0.00,49.98,
302,11/7/2024 11:44:21,151500,1.47,0.348,0.00,50.40,
303,11/7/2024 11:44:22,152000,1.48,0.356,0.00,51.06,
304,11/7/2024 11:44:22,152500,1.50,0.358,0.00,51.68,
305,11/7/2024 11:44:23,153000,1.52,0.366,0.00,52.20,
306,11/7/2024 11:44:23,153500,1.53,0.370,0.00,52.58,
307,11/7/2024 11:44:24,154000,1.53,0.374,0.00,52.96,
308,11/7/2024 11:44:24,154500,1.56,0.377,0.00,53.23,
309,11/7/2024 11:44:25,155000,1.57,0.380,0.00,53.75,
310,11/7/2024 11:44:25,155500,1.57,0.383,0.00,54.13,
311,11/7/2024 11:44:26,156000,1.59,0.386,0.00,54.41,
312,11/7/2024 11:44:27,156500,1.61,0.390,0.00,54.69,
313,11/7/2024 11:44:27,157000,1.62,0.394,0.00,55.20,
314,11/7/2024 11:44:28,157500,1.62,0.394,0.00,55.20,
315,11/7/2024 11:44:28,158000,1.63,0.398,0.00,55.41,
316,11/7/2024 11:44:29,158500,1.64,0.402,0.00,55.90,
317,11/7/2024 11:44:29,159000,1.65,0.408,0.00,56.21,
318,11/7/2024 11:44:30,159500,1.67,0.412,0.00,56.45,
319,11/7/2024 11:44:30,160000,1.68,0.416,0.00,56.76,
320,11/7/2024 11:44:31,160500,1.70,0.420,0.00,57.04,
321,11/7/2024 11:44:31,161000,1.70,0.424,0.00,57.59,
322,11/7/2024 11:44:32,161500,1.72,0.428,0.00,57.83,
323,11/7/2024 11:44:32,162000,1.72,0.432,0.00,58.07,
324,11/7/2024 11:44:33,162500,1.73,0.435,0.00,58.49,
325,11/7/2024 11:44:34,163000,1.75,0.441,0.00,58.80,
326,11/7/2024 11:44:34,163500,1.77,0.444,0.00,59.04,
327,11/7/2024 11:44:35,164000,1.78,0.447,0.00,59.39,
328,11/7/2024 11:44:35,164500,1.78,0.451,0.00,59.59,
329,11/7/2024 11:44:36,165000,1.80,0.456,0.00,59.84,
330,11/7/2024 11:44:36,165500,1.81,0.460,0.00,60.11,
331,11/7/2024 11:44:37,166000,1.82,0.465,0.00,60.32,
332,11/7/2024 11:44:37,166500,1.84,0.468,0.00,60.56,
333,11/7/2024 11:44:38,167000,1.84,0.474,0.00,61.01,
334,11/7/2024 11:44:38,167500,1.86,0.477,0.00,61.22,
335,11/7/2024 11:44:39,168000,1.87,0.482,0.00,61.43,
336,11/7/2024 11:44:39,168500,1.88,0.486,0.00,61.70,
337,11/7/2024 11:44:40,169000,1.89,0.489,0.00,61.88,
338,11/7/2024 11:44:41,169500,1.89,0.492,0.00,62.05,
339,11/7/2024 11:44:41,170000,1.91,0.497,0.00,62.43,
340,11/7/2024 11:44:42,170500,1.92,0.501,0.00,62.64,
341,11/7/2024 11:44:42,171000,1.94,0.504,0.00,62.81,
342,11/7/2024 11:44:43,171500,1.95,0.507,0.00,62.98,
343,11/7/2024 11:44:43,172000,1.97,0.514,0.00,63.29,
344,11/7/2024 11:44:44,172500,1.97,0.517,0.00,63.47,
345,11/7/2024 11:44:44,173000,1.98,0.520,0.00,63.64,
346,11/7/2024 11:44:45,173500,2.00,0.524,0.00,63.81,
347,11/7/2024 11:44:45,174000,2.00,0.527,0.00,63.95,
348,11/7/2024 11:44:46,174500,2.01,0.533,0.00,64.23,
349,11/7/2024 11:44:47,175000,2.03,0.536,0.00,64.43,
350,11/7/2024 11:44:47,175500,2.03,0.540,0.00,64.54,
351,11/7/2024 11:44:48,176000,2.03,0.540,0.00,64.54,
352,11/7/2024 11:44:48,176500,2.05,0.542,0.00,64.71,
353,11/7/2024 11:44:49,177000,2.05,0.546,0.00,64.88,
354,11/7/2024 11:44:49,177500,2.07,0.550,0.00,65.02,
355,11/7/2024 11:44:50,178000,2.09,0.562,0.00,65.44,
356,11/7/2024 11:44:50,178500,2.10,0.564,0.00,65.44,
357,11/7/2024 11:44:51,179000,2.11,0.568,0.00,65.68,
358,11/7/2024 11:44:51,179500,2.12,0.569,0.00,65.82,
359,11/7/2024 11:44:52,180000,2.14,0.577,0.00,65.89,
360,11/7/2024 11:44:52,180500,2.14,0.581,0.00,66.02,
361,11/7/2024 11:44:53,181000,2.16,0.585,0.00,66.23,
362,11/7/2024 11:44:53,181500,2.16,0.589,0.00,66.33,
363,11/7/2024 11:44:54,182000,2.16,0.589,0.00,66.33,
364,11/7/2024 11:44:55,182500,2.17,0.590,0.00,66.44,
365,11/7/2024 11:44:55,183000,2.18,0.594,0.00,66.51,
366,11/7/2024 11:44:56,183500,2.20,0.598,0.00,66.61,
367,11/7/2024 11:44:56,184000,2.20,0.602,0.00,66.72,
368,11/7/2024 11:44:57,184500,2.22,0.605,0.00,66.85,
369,11/7/2024 11:44:57,185000,2.23,0.612,0.00,66.96,
370,11/7/2024 11:44:58,185500,2.23,0.614,0.00,67.06,
371,11/7/2024 11:44:58,186000,2.25,0.620,0.00,67.20,
372,11/7/2024 11:44:59,186500,2.26,0.622,0.00,67.23,
373,11/7/2024 11:44:59,187000,2.27,0.626,0.00,67.34,
374,11/7/2024 11:45:00,187500,2.29,0.632,0.00,67.41,
375,11/7/2024 11:45:01,188000,2.29,0.636,0.00,67.51,
376,11/7/2024 11:45:01,188500,2.30,0.639,0.00,67.58,
377,11/7/2024 11:45:02,189000,2.31,0.643,0.00,67.65,
378,11/7/2024 11:45:02,189500,2.31,0.647,0.00,67.68,
379,11/7/2024 11:45:03,190000,2.33,0.649,0.00,67.79,
380,11/7/2024 11:45:03,190500,2.35,0.657,0.00,67.86,
381,11/7/2024 11:45:04,191000,2.35,0.661,0.00,67.92,
382,11/7/2024 11:45:04,191500,2.37,0.665,0.00,67.92,
383,11/7/2024 11:45:05,192000,2.38,0.669,0.00,67.99,
384,11/7/2024 11:45:05,192500,2.38,0.672,0.00,68.03,
385,11/7/2024 11:45:06,193000,2.39,0.676,0.00,68.10,
386,11/7/2024 11:45:06,193500,2.40,0.680,0.00,68.17,
387,11/7/2024 11:45:07,194000,2.42,0.685,0.00,68.17,
388,11/7/2024 11:45:08,194500,2.43,0.689,0.00,68.17,
