INDEX, TIME STAMP, TIME (ms), DEV 1 INPUT 1, DEV 1 INPUT 2, DEV 1 INPUT 3, DEV 1 INPUT 4,
1941,11/7/2024 13:19:33,971000,8.28,8.008,0.00,-163.75,
1942,11/7/2024 13:19:33,971500,8.28,8.012,0.00,-163.78,
1943,11/7/2024 13:19:34,972000,8.28,8.016,0.00,-163.81,
1944,11/7/2024 13:19:34,972500,8.28,8.023,0.00,-163.81,
1945,11/7/2024 13:19:35,973000,8.28,8.026,0.00,-163.81,
1946,11/7/2024 13:19:35,973500,8.28,8.031,0.00,-163.81,
1947,11/7/2024 13:19:36,974000,8.29,8.035,0.00,-163.85,
1948,11/7/2024 13:19:36,974500,8.29,8.039,0.00,-163.85,
1949,11/7/2024 13:19:37,975000,8.29,8.044,0.00,-163.88,
1950,11/7/2024 13:19:37,975500,8.28,8.050,0.00,-163.88,
1951,11/7/2024 13:19:38,976000,8.28,8.056,0.00,-163.92,
1952,11/7/2024 13:19:38,976500,8.28,8.059,0.00,-163.92,
1953,11/7/2024 13:19:39,977000,8.28,8.063,0.00,-163.92,
1954,11/7/2024 13:19:39,977500,8.30,8.067,0.00,-163.95,
1955,11/7/2024 13:19:40,978000,8.30,8.071,0.00,-163.99,
1956,11/7/2024 13:19:40,978500,8.30,8.077,0.00,-163.99,
1957,11/7/2024 13:19:41,979000,8.30,8.081,0.00,-164.02,
1958,11/7/2024 13:19:41,979500,8.30,8.085,0.00,-164.02,
1959,11/7/2024 13:19:42,980000,8.30,8.089,0.00,-164.06,
1960,11/7/2024 13:19:42,980500,8.30,8.094,0.00,-164.06,
1961,11/7/2024 13:19:43,981000,8.30,8.094,0.00,-164.06,
1962,11/7/2024 13:19:44,981500,8.30,8.099,0.00,-164.06,
1963,11/7/2024 13:19:44,982000,8.30,8.107,0.00,-164.09,
1964,11/7/2024 13:19:45,982500,8.30,8.111,0.00,-164.13,
1965,11/7/2024 13:19:45,983000,8.30,8.115,0.00,-164.13,
1966,11/7/2024 13:19:46,983500,8.30,8.120,0.00,-164.13,
1967,11/7/2024 13:19:46,984000,8.30,8.124,0.00,-164.13,
1968,11/7/2024 13:19:47,984500,8.31,8.128,0.00,-164.20,
1969,11/7/2024 13:19:47,985000,8.30,8.132,0.00,-164.20,
1970,11/7/2024 13:19:48,985500,8.30,8.139,0.00,-164.20,
1971,11/7/2024 13:19:48,986000,8.30,8.143,0.00,-164.20,
1972,11/7/2024 13:19:49,986500,8.30,8.147,0.00,-164.23,
1973,11/7/2024 13:19:49,987000,8.31,8.151,0.00,-164.23,
1974,11/7/2024 13:19:50,987500,8.31,8.155,0.00,-164.23,
1975,11/7/2024 13:19:50,988000,8.31,8.159,0.00,-164.26,
1976,11/7/2024 13:19:51,988500,8.31,8.164,0.00,-164.30,
1977,11/7/2024 13:19:52,989000,8.31,8.169,0.00,-164.30,
1978,11/7/2024 13:19:52,989500,8.31,8.177,0.00,-164.30,
1979,11/7/2024 13:19:53,990000,8.31,8.179,0.00,-164.33,
1980,11/7/2024 13:19:53,990500,8.31,8.183,0.00,-164.33,
1981,11/7/2024 13:19:54,991000,8.31,8.187,0.00,-164.37,
1982,11/7/2024 13:19:54,991500,8.31,8.195,0.00,-164.37,
1983,11/7/2024 13:19:55,992000,8.31,8.199,0.00,-164.37,
1984,11/7/2024 13:19:55,992500,8.32,8.202,0.00,-164.37,
1985,11/7/2024 13:19:56,993000,8.32,8.202,0.00,-164.37,
1986,11/7/2024 13:19:56,993500,8.31,8.208,0.00,-164.40,
1987,11/7/2024 13:19:57,994000,8.31,8.211,0.00,-164.44,
1988,11/7/2024 13:19:57,994500,8.31,8.215,0.00,-164.44,
1989,11/7/2024 13:19:58,995000,8.31,8.223,0.00,-164.44,
1990,11/7/2024 13:19:59,995500,8.31,8.231,0.00,-164.44,
1991,11/7/2024 13:19:59,996000,8.32,8.235,0.00,-164.47,
1992,11/7/2024 13:20:00,996500,8.32,8.238,0.00,-164.44,
1993,11/7/2024 13:20:00,997000,8.32,8.242,0.00,-164.47,
1994,11/7/2024 13:20:01,997500,8.32,8.250,0.00,-164.47,
1995,11/7/2024 13:20:01,998000,8.32,8.253,0.00,-164.51,
1996,11/7/2024 13:20:02,998500,8.32,8.253,0.00,-164.51,
1997,11/7/2024 13:20:02,999000,8.33,8.256,0.00,-164.54,
1998,11/7/2024 13:20:03,999500,8.33,8.260,0.00,-164.54,
1999,11/7/2024 13:20:03,1000000,8.33,8.265,0.00,-164.61,
2000,11/7/2024 13:20:04,1000500,8.33,8.269,0.00,-164.61,
2001,11/7/2024 13:20:04,1001000,8.33,8.277,0.00,-164.61,
2002,11/7/2024 13:20:05,1001500,8.33,8.281,0.00,-164.61,
2003,11/7/2024 13:20:05,1002000,8.33,8.286,0.00,-164.64,
2004,11/7/2024 13:20:06,1002500,8.33,8.290,0.00,-164.64,
2005,11/7/2024 13:20:07,1003000,8.33,8.294,0.00,-164.64,
2006,11/7/2024 13:20:07,1003500,8.33,8.298,0.00,-164.68,
2007,11/7/2024 13:20:08,1004000,8.33,8.305,0.00,-164.68,
2008,11/7/2024 13:20:08,1004500,8.33,8.308,0.00,-164.71,
2009,11/7/2024 13:20:09,1005000,8.33,8.312,0.00,-164.71,
2010,11/7/2024 13:20:09,1005500,8.33,8.320,0.00,-164.71,
2011,11/7/2024 13:20:10,1006000,8.34,8.323,0.00,-164.71,
2012,11/7/2024 13:20:10,1006500,8.34,8.327,0.00,-164.75,
2013,11/7/2024 13:20:11,1007000,8.34,8.331,0.00,-164.75,
2014,11/7/2024 13:20:11,1007500,8.34,8.335,0.00,-164.78,
2015,11/7/2024 13:20:12,1008000,8.34,8.339,0.00,-164.78,
2016,11/7/2024 13:20:12,1008500,8.34,8.347,0.00,-164.82,
2017,11/7/2024 13:20:13,1009000,8.34,8.348,0.00,-164.82,
2018,11/7/2024 13:20:13,1009500,8.34,8.356,0.00,-164.82,
2019,11/7/2024 13:20:14,1010000,8.34,8.360,0.00,-164.85,
2020,11/7/2024 13:20:14,1010500,8.34,8.363,0.00,-164.85,
2021,11/7/2024 13:20:15,1011000,8.34,8.367,0.00,-164.85,
2022,11/7/2024 13:20:16,1011500,8.34,8.367,0.00,-164.85,
2023,11/7/2024 13:20:16,1012000,8.34,8.375,0.00,-164.89,
2024,11/7/2024 13:20:17,1012500,8.34,8.379,0.00,-164.92,
2025,11/7/2024 13:20:17,1013000,8.34,8.384,0.00,-164.92,
2026,11/7/2024 13:20:18,1013500,8.34,8.388,0.00,-164.92,
2027,11/7/2024 13:20:18,1014000,8.34,8.393,0.00,-164.96,
2028,11/7/2024 13:20:19,1014500,8.34,8.397,0.00,-164.96,
2029,11/7/2024 13:20:19,1015000,8.34,8.401,0.00,-164.99,
2030,11/7/2024 13:20:20,1015500,8.35,8.405,0.00,-164.99,
2031,11/7/2024 13:20:20,1016000,8.35,8.412,0.00,-164.99,
2032,11/7/2024 13:20:21,1016500,8.35,8.416,0.00,-164.99,
2033,11/7/2024 13:20:21,1017000,8.35,8.421,0.00,-165.02,
2034,11/7/2024 13:20:22,1017500,8.35,8.427,0.00,-165.02,
2035,11/7/2024 13:20:22,1018000,8.35,8.432,0.00,-165.06,
2036,11/7/2024 13:20:23,1018500,8.35,8.434,0.00,-165.06,
2037,11/7/2024 13:20:24,1019000,8.35,8.438,0.00,-165.06,
2038,11/7/2024 13:20:24,1019500,8.35,8.442,0.00,-165.09,
2039,11/7/2024 13:20:25,1020000,8.35,8.447,0.00,-165.09,
2040,11/7/2024 13:20:25,1020500,8.36,8.451,0.00,-165.13,
2041,11/7/2024 13:20:26,1021000,8.36,8.459,0.00,-165.13,
2042,11/7/2024 13:20:26,1021500,8.36,8.463,0.00,-165.13,
2043,11/7/2024 13:20:27,1022000,8.36,8.466,0.00,-165.13,
2044,11/7/2024 13:20:27,1022500,8.36,8.470,0.00,-165.16,
2045,11/7/2024 13:20:28,1023000,8.36,8.474,0.00,-165.16,
2046,11/7/2024 13:20:28,1023500,8.36,8.478,0.00,-165.20,
2047,11/7/2024 13:20:29,1024000,8.36,8.486,0.00,-165.20,
2048,11/7/2024 13:20:29,1024500,8.36,8.490,0.00,-165.20,
2049,11/7/2024 13:20:30,1025000,8.36,8.493,0.00,-165.20,
2050,11/7/2024 13:20:30,1025500,8.36,8.497,0.00,-165.23,
2051,11/7/2024 13:20:31,1026000,8.36,8.501,0.00,-165.23,
2052,11/7/2024 13:20:32,1026500,8.37,8.506,0.00,-165.23,
2053,11/7/2024 13:20:32,1027000,8.37,8.510,0.00,-165.27,
2054,11/7/2024 13:20:33,1027500,8.36,8.518,0.00,-165.27,
2055,11/7/2024 13:20:33,1028000,8.36,8.522,0.00,-165.27,
2056,11/7/2024 13:20:34,1028500,8.36,8.526,0.00,-165.27,
2057,11/7/2024 13:20:34,1029000,8.37,8.528,0.00,-165.30,
2058,11/7/2024 13:20:35,1029500,8.37,8.528,0.00,-165.30,
2059,11/7/2024 13:20:35,1030000,8.37,8.532,0.00,-165.30,
2060,11/7/2024 13:20:36,1030500,8.37,8.540,0.00,-165.34,
2061,11/7/2024 13:20:36,1031000,8.37,8.542,0.00,-165.34,
2062,11/7/2024 13:20:37,1031500,8.37,8.546,0.00,-165.37,
2063,11/7/2024 13:20:37,1032000,8.37,8.551,0.00,-165.37,
2064,11/7/2024 13:20:38,1032500,8.37,8.558,0.00,-165.37,
2065,11/7/2024 13:20:38,1033000,8.37,8.562,0.00,-165.41,
2066,11/7/2024 13:20:39,1033500,8.37,8.566,0.00,-165.41,
2067,11/7/2024 13:20:40,1034000,8.37,8.569,0.00,-165.41,
2068,11/7/2024 13:20:40,1034500,8.37,8.573,0.00,-165.44,
2069,11/7/2024 13:20:41,1035000,8.37,8.577,0.00,-165.44,
2070,11/7/2024 13:20:41,1035500,8.37,8.581,0.00,-165.44,
2071,11/7/2024 13:20:42,1036000,8.37,8.588,0.00,-165.47,
2072,11/7/2024 13:20:42,1036500,8.37,8.593,0.00,-165.47,
2073,11/7/2024 13:20:43,1037000,8.37,8.597,0.00,-165.51,
2074,11/7/2024 13:20:43,1037500,8.38,8.600,0.00,-165.51,
2075,11/7/2024 13:20:44,1038000,8.38,8.604,0.00,-165.51,
2076,11/7/2024 13:20:44,1038500,8.38,8.608,0.00,-165.54,
2077,11/7/2024 13:20:45,1039000,8.39,8.616,0.00,-165.54,
2078,11/7/2024 13:20:45,1039500,8.38,8.620,0.00,-165.51,
2079,11/7/2024 13:20:46,1040000,8.38,8.625,0.00,-165.54,
2080,11/7/2024 13:20:46,1040500,8.38,8.629,0.00,-165.54,
2081,11/7/2024 13:20:47,1041000,8.38,8.629,0.00,-165.54,
2082,11/7/2024 13:20:48,1041500,8.38,8.634,0.00,-165.58,
2083,11/7/2024 13:20:48,1042000,8.38,8.638,0.00,-165.58,
2084,11/7/2024 13:20:49,1042500,8.38,8.642,0.00,-165.58,
2085,11/7/2024 13:20:49,1043000,8.38,8.648,0.00,-165.58,
2086,11/7/2024 13:20:50,1043500,8.38,8.652,0.00,-165.61,
2087,11/7/2024 13:20:50,1044000,8.39,8.657,0.00,-165.61,
2088,11/7/2024 13:20:51,1044500,8.39,8.661,0.00,-165.61,
2089,11/7/2024 13:20:51,1045000,8.38,8.665,0.00,-165.65,
2090,11/7/2024 13:20:52,1045500,8.39,8.670,0.00,-165.65,
2091,11/7/2024 13:20:52,1046000,8.39,8.674,0.00,-165.68,
2092,11/7/2024 13:20:53,1046500,8.39,8.679,0.00,-165.68,
2093,11/7/2024 13:20:53,1047000,8.39,8.683,0.00,-165.68,
2094,11/7/2024 13:20:54,1047500,8.39,8.687,0.00,-165.72,
2095,11/7/2024 13:20:54,1048000,8.39,8.692,0.00,-165.72,
2096,11/7/2024 13:20:55,1048500,8.39,8.696,0.00,-165.72,
2097,11/7/2024 13:20:55,1049000,8.39,8.700,0.00,-165.75,
2098,11/7/2024 13:20:56,1049500,8.39,8.706,0.00,-165.75,
2099,11/7/2024 13:20:57,1050000,8.39,8.710,0.00,-165.75,
2100,11/7/2024 13:20:57,1050500,8.39,8.714,0.00,-165.75,
2101,11/7/2024 13:20:58,1051000,8.39,8.718,0.00,-165.79,
2102,11/7/2024 13:20:58,1051500,8.39,8.725,0.00,-165.79,
2103,11/7/2024 13:20:59,1052000,8.39,8.727,0.00,-165.82,
2104,11/7/2024 13:20:59,1052500,8.39,8.734,0.00,-165.82,
2105,11/7/2024 13:21:00,1053000,8.39,8.738,0.00,-165.82,
2106,11/7/2024 13:21:00,1053500,8.39,8.742,0.00,-165.85,
2107,11/7/2024 13:21:01,1054000,8.39,8.746,0.00,-165.85,
2108,11/7/2024 13:21:01,1054500,8.39,8.751,0.00,-165.85,
2109,11/7/2024 13:21:02,1055000,8.39,8.755,0.00,-165.85,
2110,11/7/2024 13:21:02,1055500,8.39,8.759,0.00,-165.89,
2111,11/7/2024 13:21:03,1056000,8.39,8.767,0.00,-165.89,
2112,11/7/2024 13:21:03,1056500,8.39,8.770,0.00,-165.89,
2113,11/7/2024 13:21:04,1057000,8.40,8.774,0.00,-165.89,
2114,11/7/2024 13:21:05,1057500,8.40,8.777,0.00,-165.92,
2115,11/7/2024 13:21:05,1058000,8.40,8.777,0.00,-165.92,
2116,11/7/2024 13:21:06,1058500,8.40,8.785,0.00,-165.92,
2117,11/7/2024 13:21:06,1059000,8.40,8.790,0.00,-165.92,
2118,11/7/2024 13:21:07,1059500,8.40,8.794,0.00,-165.92,
2119,11/7/2024 13:21:07,1060000,8.40,8.797,0.00,-165.96,
2120,11/7/2024 13:21:08,1060500,8.40,8.803,0.00,-165.96,
2121,11/7/2024 13:21:08,1061000,8.41,8.806,0.00,-165.99,
2122,11/7/2024 13:21:09,1061500,8.40,8.810,0.00,-165.99,
2123,11/7/2024 13:21:09,1062000,8.40,8.818,0.00,-165.99,
2124,11/7/2024 13:21:10,1062500,8.40,8.822,0.00,-165.99,
2125,11/7/2024 13:21:10,1063000,8.41,8.830,0.00,-166.03,
2126,11/7/2024 13:21:11,1063500,8.41,8.830,0.00,-166.03,
2127,11/7/2024 13:21:12,1064000,8.41,8.836,0.00,-166.03,
2128,11/7/2024 13:21:12,1064500,8.41,8.841,0.00,-166.03,
2129,11/7/2024 13:21:13,1065000,8.41,8.845,0.00,-166.06,
2130,11/7/2024 13:21:13,1065500,8.41,8.848,0.00,-166.06,
2131,11/7/2024 13:21:14,1066000,8.41,8.855,0.00,-166.06,
2132,11/7/2024 13:21:14,1066500,8.41,8.859,0.00,-166.10,
2133,11/7/2024 13:21:15,1067000,8.41,8.863,0.00,-166.10,
2134,11/7/2024 13:21:15,1067500,8.41,8.867,0.00,-166.10,
2135,11/7/2024 13:21:16,1068000,8.41,8.871,0.00,-166.13,
2136,11/7/2024 13:21:16,1068500,8.42,8.875,0.00,-166.13,
2137,11/7/2024 13:21:17,1069000,8.42,8.882,0.00,-166.13,
2138,11/7/2024 13:21:17,1069500,8.42,8.886,0.00,-166.13,
2139,11/7/2024 13:21:18,1070000,8.42,8.890,0.00,-166.17,
2140,11/7/2024 13:21:18,1070500,8.42,8.894,0.00,-166.17,
2141,11/7/2024 13:21:19,1071000,8.42,8.899,0.00,-166.20,
2142,11/7/2024 13:21:20,1071500,8.42,8.903,0.00,-166.20,
2143,11/7/2024 13:21:20,1072000,8.42,8.906,0.00,-166.20,
2144,11/7/2024 13:21:21,1072500,8.42,8.913,0.00,-166.20,
2145,11/7/2024 13:21:21,1073000,8.42,8.917,0.00,-166.20,
2146,11/7/2024 13:21:22,1073500,8.42,8.922,0.00,-166.23,
2147,11/7/2024 13:21:22,1074000,8.42,8.926,0.00,-166.23,
2148,11/7/2024 13:21:23,1074500,8.42,8.926,0.00,-166.23,
2149,11/7/2024 13:21:23,1075000,8.42,8.930,0.00,-166.23,
2150,11/7/2024 13:21:24,1075500,8.42,8.934,0.00,-166.23,
2151,11/7/2024 13:21:24,1076000,8.42,8.939,0.00,-166.27,
2152,11/7/2024 13:21:25,1076500,8.42,8.943,0.00,-166.27,
2153,11/7/2024 13:21:25,1077000,8.42,8.951,0.00,-166.27,
2154,11/7/2024 13:21:26,1077500,8.42,8.955,0.00,-166.34,
2155,11/7/2024 13:21:26,1078000,8.42,8.958,0.00,-166.34,
2156,11/7/2024 13:21:27,1078500,8.42,8.961,0.00,-166.34,
2157,11/7/2024 13:21:28,1079000,8.42,8.965,0.00,-166.34,
2158,11/7/2024 13:21:28,1079500,8.42,8.971,0.00,-166.34,
2159,11/7/2024 13:21:29,1080000,8.42,8.975,0.00,-166.34,
2160,11/7/2024 13:21:29,1080500,8.42,8.979,0.00,-166.37,
2161,11/7/2024 13:21:30,1081000,8.42,8.983,0.00,-166.37,
2162,11/7/2024 13:21:30,1081500,8.42,8.986,0.00,-166.37,
2163,11/7/2024 13:21:31,1082000,8.42,8.993,0.00,-166.41,
2164,11/7/2024 13:21:31,1082500,8.42,8.997,0.00,-166.41,
2165,11/7/2024 13:21:32,1083000,8.42,9.001,0.00,-166.41,
2166,11/7/2024 13:21:32,1083500,8.42,9.004,0.00,-166.41,
2167,11/7/2024 13:21:33,1084000,8.43,9.013,0.00,-166.41,
2168,11/7/2024 13:21:33,1084500,8.43,9.016,0.00,-166.44,
2169,11/7/2024 13:21:34,1085000,8.43,9.020,0.00,-166.41,
2170,11/7/2024 13:21:35,1085500,8.43,9.024,0.00,-166.48,
2171,11/7/2024 13:21:35,1086000,8.43,9.028,0.00,-166.48,
2172,11/7/2024 13:21:36,1086500,8.43,9.034,0.00,-166.48,
2173,11/7/2024 13:21:36,1087000,8.43,9.036,0.00,-166.48,
2174,11/7/2024 13:21:37,1087500,8.43,9.043,0.00,-166.48,
2175,11/7/2024 13:21:37,1088000,8.43,9.047,0.00,-166.55,
2176,11/7/2024 13:21:38,1088500,8.43,9.053,0.00,-166.55,
2177,11/7/2024 13:21:38,1089000,8.43,9.056,0.00,-166.55,
2178,11/7/2024 13:21:39,1089500,8.43,9.060,0.00,-166.51,
2179,11/7/2024 13:21:39,1090000,8.43,9.064,0.00,-166.51,
2180,11/7/2024 13:21:40,1090500,8.43,9.069,0.00,-166.55,
2181,11/7/2024 13:21:40,1091000,8.43,9.071,0.00,-166.55,
2182,11/7/2024 13:21:41,1091500,8.43,9.071,0.00,-166.55,
2183,11/7/2024 13:21:41,1092000,8.44,9.080,0.00,-166.55,
2184,11/7/2024 13:21:42,1092500,8.44,9.083,0.00,-166.55,
2185,11/7/2024 13:21:42,1093000,8.44,9.087,0.00,-166.61,
2186,11/7/2024 13:21:43,1093500,8.44,9.091,0.00,-166.61,
2187,11/7/2024 13:21:44,1094000,8.44,9.095,0.00,-166.61,
2188,11/7/2024 13:21:44,1094500,8.44,9.099,0.00,-166.61,
2189,11/7/2024 13:21:45,1095000,8.44,9.105,0.00,-166.61,
2190,11/7/2024 13:21:45,1095500,8.44,9.108,0.00,-166.61,
2191,11/7/2024 13:21:46,1096000,8.44,9.112,0.00,-166.65,
2192,11/7/2024 13:21:46,1096500,8.44,9.119,0.00,-166.65,
2193,11/7/2024 13:21:47,1097000,8.44,9.123,0.00,-166.65,
2194,11/7/2024 13:21:47,1097500,8.44,9.127,0.00,-166.65,
2195,11/7/2024 13:21:48,1098000,8.44,9.131,0.00,-166.65,
2196,11/7/2024 13:21:48,1098500,8.45,9.135,0.00,-166.68,
2197,11/7/2024 13:21:49,1099000,8.45,9.143,0.00,-166.68,
2198,11/7/2024 13:21:49,1099500,8.45,9.147,0.00,-166.68,
2199,11/7/2024 13:21:50,1100000,8.45,9.150,0.00,-166.72,
2200,11/7/2024 13:21:51,1100500,8.45,9.154,0.00,-166.72,
2201,11/7/2024 13:21:51,1101000,8.45,9.158,0.00,-166.72,
2202,11/7/2024 13:21:52,1101500,8.45,9.163,0.00,-166.72,
2203,11/7/2024 13:21:52,1102000,8.45,9.167,0.00,-166.75,
2204,11/7/2024 13:21:53,1102500,8.45,9.171,0.00,-166.75,
2205,11/7/2024 13:21:53,1103000,8.45,9.179,0.00,-166.75,
2206,11/7/2024 13:21:54,1103500,8.45,9.183,0.00,-166.75,
2207,11/7/2024 13:21:54,1104000,8.45,9.186,0.00,-166.79,
2208,11/7/2024 13:21:55,1104500,8.45,9.186,0.00,-166.79,
2209,11/7/2024 13:21:55,1105000,8.45,9.190,0.00,-166.79,
2210,11/7/2024 13:21:56,1105500,8.45,9.194,0.00,-166.79,
2211,11/7/2024 13:21:56,1106000,8.45,9.201,0.00,-166.79,
2212,11/7/2024 13:21:57,1106500,8.45,9.204,0.00,-166.82,
2213,11/7/2024 13:21:57,1107000,8.45,9.216,0.00,-166.82,
2214,11/7/2024 13:21:58,1107500,8.45,9.216,0.00,-166.82,
2215,11/7/2024 13:21:59,1108000,8.45,9.221,0.00,-166.82,
2216,11/7/2024 13:21:59,1108500,8.45,9.225,0.00,-166.82,
2217,11/7/2024 13:22:00,1109000,8.45,9.229,0.00,-166.86,
2218,11/7/2024 13:22:00,1109500,8.45,9.233,0.00,-166.86,
2219,11/7/2024 13:22:01,1110000,8.45,9.237,0.00,-166.89,
2220,11/7/2024 13:22:01,1110500,8.45,9.244,0.00,-166.89,
2221,11/7/2024 13:22:02,1111000,8.45,9.248,0.00,-166.89,
2222,11/7/2024 13:22:02,1111500,8.45,9.253,0.00,-166.89,
2223,11/7/2024 13:22:03,1112000,8.45,9.259,0.00,-166.89,
2224,11/7/2024 13:22:03,1112500,8.46,9.262,0.00,-166.89,
2225,11/7/2024 13:22:04,1113000,8.46,9.268,0.00,-166.89,
2226,11/7/2024 13:22:04,1113500,8.46,9.271,0.00,-166.89,
2227,11/7/2024 13:22:05,1114000,8.46,9.275,0.00,-166.93,
2228,11/7/2024 13:22:05,1114500,8.46,9.279,0.00,-166.93,
2229,11/7/2024 13:22:06,1115000,8.46,9.282,0.00,-166.93,
2230,11/7/2024 13:22:06,1115500,8.46,9.288,0.00,-166.93,
2231,11/7/2024 13:22:07,1116000,8.46,9.292,0.00,-166.96,
2232,11/7/2024 13:22:08,1116500,8.46,9.295,0.00,-166.96,
2233,11/7/2024 13:22:08,1117000,8.46,9.302,0.00,-166.96,
2234,11/7/2024 13:22:09,1117500,8.46,9.306,0.00,-166.96,
2235,11/7/2024 13:22:09,1118000,8.46,9.310,0.00,-166.96,
2236,11/7/2024 13:22:10,1118500,8.46,9.314,0.00,-166.96,
2237,11/7/2024 13:22:10,1119000,8.46,9.318,0.00,-167.00,
2238,11/7/2024 13:22:11,1119500,8.46,9.322,0.00,-167.00,
2239,11/7/2024 13:22:11,1120000,8.46,9.322,0.00,-167.00,
2240,11/7/2024 13:22:12,1120500,8.46,9.326,0.00,-167.00,
2241,11/7/2024 13:22:12,1121000,8.47,9.329,0.00,-167.00,
2242,11/7/2024 13:22:13,1121500,8.47,9.336,0.00,-167.03,
2243,11/7/2024 13:22:13,1122000,8.47,9.340,0.00,-167.03,
2244,11/7/2024 13:22:14,1122500,8.47,9.344,0.00,-167.06,
2245,11/7/2024 13:22:14,1123000,8.47,9.347,0.00,-167.06,
2246,11/7/2024 13:22:15,1123500,8.47,9.355,0.00,-167.06,
2247,11/7/2024 13:22:16,1124000,8.47,9.358,0.00,-167.06,
2248,11/7/2024 13:22:16,1124500,8.47,9.360,0.00,-167.06,
2249,11/7/2024 13:22:17,1125000,8.47,9.367,0.00,-167.10,
2250,11/7/2024 13:22:17,1125500,8.47,9.371,0.00,-167.10,
2251,11/7/2024 13:22:18,1126000,8.47,9.375,0.00,-167.10,
2252,11/7/2024 13:22:18,1126500,8.48,9.378,0.00,-167.13,
2253,11/7/2024 13:22:19,1127000,8.47,9.386,0.00,-167.13,
2254,11/7/2024 13:22:19,1127500,8.47,9.390,0.00,-167.06,
2255,11/7/2024 13:22:20,1128000,8.47,9.394,0.00,-167.06,
2256,11/7/2024 13:22:20,1128500,8.48,9.398,0.00,-167.06,
2257,11/7/2024 13:22:21,1129000,8.48,9.404,0.00,-167.10,
2258,11/7/2024 13:22:22,1129500,8.47,9.409,0.00,-167.10,
2259,11/7/2024 13:22:22,1130000,8.48,9.413,0.00,-167.13,
2260,11/7/2024 13:22:23,1130500,8.48,9.417,0.00,-167.13,
2261,11/7/2024 13:22:23,1131000,8.48,9.421,0.00,-167.13,
2262,11/7/2024 13:22:24,1131500,8.48,9.429,0.00,-167.17,
2263,11/7/2024 13:22:24,1132000,8.48,9.432,0.00,-167.17,
2264,11/7/2024 13:22:25,1132500,8.48,9.436,0.00,-167.17,
2265,11/7/2024 13:22:25,1133000,8.48,9.440,0.00,-167.17,
2266,11/7/2024 13:22:26,1133500,8.48,9.447,0.00,-167.20,
2267,11/7/2024 13:22:26,1134000,8.48,9.452,0.00,-167.20,
2268,11/7/2024 13:22:27,1134500,8.48,9.456,0.00,-167.24,
2269,11/7/2024 13:22:27,1135000,8.48,9.460,0.00,-167.24,
2270,11/7/2024 13:22:28,1135500,8.48,9.465,0.00,-167.24,
2271,11/7/2024 13:22:29,1136000,8.48,9.469,0.00,-167.27,
2272,11/7/2024 13:22:29,1136500,8.48,9.472,0.00,-167.27,
2273,11/7/2024 13:22:30,1137000,8.48,9.476,0.00,-167.27,
2274,11/7/2024 13:22:30,1137500,8.48,9.480,0.00,-167.27,
2275,11/7/2024 13:22:31,1138000,8.48,9.488,0.00,-167.27,
2276,11/7/2024 13:22:31,1138500,8.48,9.492,0.00,-167.27,
2277,11/7/2024 13:22:32,1139000,8.48,9.496,0.00,-167.31,
2278,11/7/2024 13:22:32,1139500,8.48,9.496,0.00,-167.31,
2279,11/7/2024 13:22:33,1140000,8.48,9.501,0.00,-167.24,
2280,11/7/2024 13:22:33,1140500,8.48,9.505,0.00,-167.31,
2281,11/7/2024 13:22:34,1141000,8.48,9.508,0.00,-167.31,
2282,11/7/2024 13:22:34,1141500,8.48,9.512,0.00,-167.34,
2283,11/7/2024 13:22:35,1142000,8.48,9.516,0.00,-167.34,
2284,11/7/2024 13:22:36,1142500,8.48,9.528,0.00,-167.34,
2285,11/7/2024 13:22:36,1143000,8.48,9.532,0.00,-167.34,
2286,11/7/2024 13:22:37,1143500,8.48,9.536,0.00,-167.34,
2287,11/7/2024 13:22:37,1144000,8.48,9.539,0.00,-167.38,
2288,11/7/2024 13:22:38,1144500,8.48,9.546,0.00,-167.38,
2289,11/7/2024 13:22:38,1145000,8.48,9.551,0.00,-167.38,
2290,11/7/2024 13:22:39,1145500,8.48,9.551,0.00,-167.38,
2291,11/7/2024 13:22:39,1146000,8.48,9.555,0.00,-167.38,
2292,11/7/2024 13:22:40,1146500,8.48,9.560,0.00,-167.41,
2293,11/7/2024 13:22:40,1147000,8.50,9.564,0.00,-167.41,
2294,11/7/2024 13:22:41,1147500,8.49,9.568,0.00,-167.41,
2295,11/7/2024 13:22:41,1148000,8.49,9.572,0.00,-167.41,
2296,11/7/2024 13:22:42,1148500,8.49,9.578,0.00,-167.41,
2297,11/7/2024 13:22:42,1149000,8.49,9.583,0.00,-167.41,
2298,11/7/2024 13:22:43,1149500,8.49,9.587,0.00,-167.44,
2299,11/7/2024 13:22:44,1150000,8.49,9.590,0.00,-167.44,
2300,11/7/2024 13:22:44,1150500,8.49,9.595,0.00,-167.44,
2301,11/7/2024 13:22:45,1151000,8.49,9.599,0.00,-167.48,
2302,11/7/2024 13:22:45,1151500,8.49,9.603,0.00,-167.48,
2303,11/7/2024 13:22:46,1152000,8.49,9.606,0.00,-167.48,
2304,11/7/2024 13:22:46,1152500,8.49,9.610,0.00,-167.48,
2305,11/7/2024 13:22:47,1153000,8.49,9.619,0.00,-167.48,
2306,11/7/2024 13:22:47,1153500,8.49,9.619,0.00,-167.48,
2307,11/7/2024 13:22:48,1154000,8.49,9.628,0.00,-167.48,
2308,11/7/2024 13:22:48,1154500,8.49,9.630,0.00,-167.51,
